datetime,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014-04-09T20:50:00Z,314,7.8,8.8,99,99,99,999,1006.8,10.8,6.9,999,99,99
2014-04-09T21:50:00Z,320,8.9,10.5,99,99,99,999,1007.7,10.7,7,999,99,99
2014-04-09T22:50:00Z,322,7.3,8.5,99,99,99,999,1009.1,10.1,6.8,999,99,99
2014-04-09T23:50:00Z,336,6.9,7.9,99,99,99,999,1010.7,9.6,6.5,999,99,99
2014-04-10T00:50:00Z,334,6.4,7.7,99,99,99,999,1012.7,9,6.3,999,99,99
2014-04-10T01:50:00Z,327,5.9,7.4,99,99,99,999,1014.2,8.9,6.2,999,99,99
2014-04-10T02:50:00Z,341,6.8,8,99,99,99,999,1015.1,8.2,6,999,99,99
2014-04-10T03:50:00Z,338,7.5,8.7,99,99,99,999,1016.5,8.1,5.9,999,99,99
2014-04-10T04:50:00Z,347,7.1,8.4,99,99,99,999,1017.2,7.7,5.7,999,99,99
2014-04-10T05:50:00Z,1,5.3,6.3,99,99,99,999,1017.8,7.2,5.7,999,99,99
2014-04-10T06:50:00Z,359,2.1,2.7,99,99,99,999,1018.7,6.5,5.6,999,99,99
2014-04-10T07:50:00Z,233,0.3,0.6,99,99,99,999,1019.4,6,5.6,999,99,99
2014-04-10T08:50:00Z,215,1,1.5,99,99,99,999,1019.8,6,5.5,999,99,99
2014-04-10T09:50:00Z,195,2.2,2.6,99,99,99,999,1020.7,5.5,5.4,999,99,99
2014-04-10T10:50:00Z,190,2.9,3.4,99,99,99,999,1021.8,5.9,5.4,999,99,99
2014-04-10T11:50:00Z,192,2.5,2.9,99,99,99,999,1022.9,6.1,5.4,999,99,99
2014-04-10T12:50:00Z,190,3.4,4,99,99,99,999,1023.2,6.1,5.6,999,99,99
2014-04-10T13:50:00Z,197,4.8,5.5,99,99,99,999,1023.7,6.2,5.8,999,99,99
2014-04-10T14:50:00Z,200,4.3,5,99,99,9
